date,geography,distinct_patient_count R01 Nasal preparations 0-200,distinct_patient_count R01 Nasal preparations 1-4,distinct_patient_count R01 Nasal preparations 15-34,distinct_patient_count R01 Nasal preparations 35-59,distinct_patient_count R01 Nasal preparations 5-14,distinct_patient_count R01 Nasal preparations 60-79,distinct_patient_count R01 Nasal preparations 80+,distinct_patient_count R01 Nasal preparations <1,distinct_patient_count R02 Throat preparations 0-200,distinct_patient_count R02 Throat preparations 1-4,distinct_patient_count R02 Throat preparations 15-34,distinct_patient_count R02 Throat preparations 35-59,distinct_patient_count R02 Throat preparations 5-14,distinct_patient_count R02 Throat preparations 60-79,distinct_patient_count R02 Throat preparations 80+,distinct_patient_count R03 Drugs for obstructive airway diseases 0-200,distinct_patient_count R03 Drugs for obstructive airway diseases 1-4,distinct_patient_count R03 Drugs for obstructive airway diseases 15-34,distinct_patient_count R03 Drugs for obstructive airway diseases 35-59,distinct_patient_count R03 Drugs for obstructive airway diseases 5-14,distinct_patient_count R03 Drugs for obstructive airway diseases 60-79,distinct_patient_count R03 Drugs for obstructive airway diseases 80+,distinct_patient_count R03 Drugs for obstructive airway diseases <1,distinct_patient_count R05 Cough and cold preparations 0-200,distinct_patient_count R05 Cough and cold preparations 1-4,distinct_patient_count R05 Cough and cold preparations 15-34,distinct_patient_count R05 Cough and cold preparations 35-59,distinct_patient_count R05 Cough and cold preparations 5-14,distinct_patient_count R05 Cough and cold preparations 60-79,distinct_patient_count R05 Cough and cold preparations 80+,distinct_patient_count R05 Cough and cold preparations <1,distinct_patient_count R06 Antihistamines for systemic use 0-200,distinct_patient_count R06 Antihistamines for systemic use 1-4,distinct_patient_count R06 Antihistamines for systemic use 15-34,distinct_patient_count R06 Antihistamines for systemic use 35-59,distinct_patient_count R06 Antihistamines for systemic use 5-14,distinct_patient_count R06 Antihistamines for systemic use 60-79,distinct_patient_count R06 Antihistamines for systemic use 80+,distinct_patient_count R06 Antihistamines for systemic use <1
2023-05-08,DE.SL,89.0,7.0,13.0,36.0,12.0,14.0,7.0,0.0,13.0,0.0,3.0,6.0,2.0,0.0,2.0,418.0,0.0,33.0,131.0,5.0,114.0,135.0,0.0,127.0,3.0,28.0,40.0,12.0,24.0,20.0,0.0,85.0,3.0,18.0,29.0,10.0,14.0,11.0,0.0
2023-05-08,DE.SN,30.0,2.0,12.0,7.0,5.0,2.0,2.0,0.0,10.0,0.0,3.0,3.0,0.0,4.0,0.0,137.0,0.0,7.0,35.0,0.0,32.0,63.0,0.0,70.0,2.0,20.0,14.0,0.0,15.0,19.0,0.0,43.0,0.0,12.0,12.0,4.0,5.0,10.0,0.0
2023-05-08,DE.ST,78.0,4.0,12.0,27.0,11.0,8.0,16.0,0.0,34.0,0.0,12.0,9.0,8.0,2.0,3.0,269.0,0.0,23.0,73.0,6.0,62.0,105.0,0.0,171.0,10.0,11.0,52.0,20.0,28.0,50.0,0.0,81.0,4.0,14.0,20.0,9.0,12.0,22.0,0.0
2023-05-08,DE.SH,180.0,0.0,49.0,65.0,9.0,26.0,31.0,0.0,24.0,0.0,14.0,5.0,0.0,3.0,2.0,783.0,0.0,63.0,237.0,2.0,203.0,278.0,0.0,172.0,0.0,27.0,44.0,5.0,34.0,62.0,0.0,205.0,0.0,56.0,44.0,9.0,44.0,52.0,0.0
2023-05-08,DE.TH,68.0,2.0,14.0,20.0,11.0,16.0,5.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,395.0,0.0,31.0,125.0,6.0,101.0,132.0,0.0,133.0,4.0,22.0,41.0,12.0,25.0,29.0,0.0,107.0,3.0,34.0,29.0,2.0,12.0,27.0,0.0
2023-05-15,DE.BW,291.0,5.0,79.0,105.0,16.0,45.0,41.0,0.0,102.0,0.0,44.0,44.0,5.0,7.0,2.0,815.0,0.0,80.0,276.0,6.0,186.0,267.0,0.0,386.0,6.0,68.0,155.0,21.0,47.0,89.0,0.0,279.0,0.0,66.0,84.0,11.0,43.0,75.0,0.0
2023-05-15,DE.BY,371.0,23.0,105.0,119.0,57.0,41.0,26.0,0.0,94.0,0.0,36.0,34.0,9.0,8.0,7.0,963.0,8.0,95.0,278.0,16.0,219.0,347.0,0.0,478.0,25.0,98.0,108.0,53.0,63.0,131.0,0.0,338.0,10.0,69.0,98.0,42.0,44.0,75.0,0.0
2023-05-15,DE.BE,61.0,0.0,22.0,22.0,5.0,7.0,5.0,0.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,237.0,0.0,14.0,76.0,0.0,53.0,94.0,0.0,57.0,0.0,11.0,19.0,3.0,7.0,17.0,0.0,62.0,0.0,13.0,26.0,0.0,11.0,12.0,0.0
2023-05-15,DE.BB,34.0,2.0,0.0,15.0,5.0,4.0,8.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,114.0,2.0,7.0,22.0,7.0,30.0,46.0,0.0,29.0,3.0,3.0,5.0,0.0,5.0,13.0,0.0,37.0,0.0,11.0,8.0,5.0,7.0,6.0,0.0
2023-05-15,DE.HB,35.0,8.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,18.0,34.0,3.0,16.0,16.0,0.0,32.0,4.0,5.0,10.0,3.0,4.0,6.0,0.0,33.0,3.0,5.0,7.0,6.0,2.0,10.0,0.0
2023-05-15,DE.HH,66.0,0.0,23.0,24.0,2.0,6.0,11.0,0.0,10.0,0.0,6.0,4.0,0.0,0.0,0.0,150.0,0.0,12.0,48.0,0.0,31.0,59.0,0.0,86.0,2.0,33.0,21.0,5.0,11.0,14.0,0.0,62.0,0.0,18.0,20.0,6.0,4.0,14.0,0.0
2023-05-15,DE.HE,143.0,5.0,39.0,42.0,12.0,20.0,25.0,0.0,38.0,0.0,16.0,15.0,2.0,3.0,2.0,573.0,0.0,53.0,196.0,7.0,126.0,191.0,0.0,157.0,4.0,28.0,54.0,12.0,31.0,28.0,0.0,205.0,2.0,41.0,78.0,8.0,30.0,46.0,0.0
2023-05-15,DE.MV,42.0,2.0,5.0,14.0,8.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,8.0,21.0,5.0,29.0,35.0,0.0,57.0,4.0,8.0,17.0,8.0,11.0,9.0,0.0,36.0,0.0,10.0,10.0,4.0,6.0,6.0,0.0
2023-05-15,DE.NI,219.0,7.0,50.0,82.0,34.0,24.0,22.0,0.0,53.0,0.0,23.0,18.0,5.0,2.0,5.0,1044.0,5.0,96.0,334.0,15.0,246.0,348.0,0.0,256.0,6.0,44.0,54.0,29.0,51.0,72.0,0.0,331.0,3.0,81.0,109.0,19.0,39.0,80.0,0.0
2023-05-15,DE.NW,511.0,18.0,136.0,184.0,42.0,64.0,65.0,2.0,91.0,0.0,34.0,34.0,4.0,10.0,9.0,2152.0,14.0,199.0,680.0,17.0,542.0,700.0,0.0,649.0,22.0,136.0,197.0,43.0,107.0,144.0,0.0,652.0,4.0,137.0,225.0,26.0,110.0,150.0,0.0
2023-05-15,DE.RP,82.0,6.0,21.0,23.0,13.0,10.0,9.0,0.0,11.0,0.0,4.0,5.0,0.0,0.0,2.0,361.0,2.0,31.0,97.0,5.0,85.0,141.0,0.0,94.0,7.0,12.0,22.0,20.0,12.0,21.0,0.0,123.0,0.0,25.0,41.0,6.0,19.0,32.0,0.0
2023-05-15,DE.SL,59.0,2.0,13.0,14.0,14.0,12.0,4.0,0.0,12.0,0.0,4.0,4.0,4.0,0.0,0.0,286.0,0.0,28.0,86.0,4.0,75.0,93.0,0.0,78.0,3.0,22.0,19.0,11.0,10.0,13.0,0.0,66.0,0.0,14.0,17.0,10.0,8.0,17.0,0.0
2023-05-15,DE.SN,28.0,0.0,7.0,13.0,3.0,0.0,3.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,131.0,0.0,5.0,40.0,0.0,27.0,59.0,0.0,44.0,0.0,7.0,13.0,2.0,9.0,13.0,0.0,47.0,0.0,9.0,14.0,3.0,6.0,15.0,0.0
2023-05-15,DE.ST,37.0,0.0,7.0,14.0,2.0,6.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,133.0,0.0,16.0,31.0,0.0,37.0,49.0,0.0,81.0,0.0,12.0,31.0,3.0,13.0,22.0,0.0,55.0,0.0,7.0,25.0,2.0,5.0,16.0,0.0
2023-05-15,DE.SH,95.0,0.0,21.0,40.0,5.0,17.0,12.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,2.0,487.0,0.0,38.0,137.0,2.0,115.0,195.0,0.0,103.0,2.0,12.0,30.0,6.0,23.0,30.0,0.0,166.0,2.0,22.0,54.0,3.0,26.0,59.0,0.0
2023-05-15,DE.TH,35.0,3.0,11.0,8.0,7.0,4.0,2.0,0.0,11.0,0.0,3.0,6.0,0.0,2.0,0.0,267.0,0.0,21.0,71.0,2.0,69.0,104.0,0.0,65.0,3.0,15.0,12.0,5.0,12.0,18.0,0.0,66.0,5.0,18.0,20.0,5.0,5.0,13.0,0.0
2023-05-22,DE.BW,461.0,9.0,134.0,163.0,45.0,69.0,41.0,0.0,152.0,0.0,62.0,53.0,4.0,13.0,20.0,1341.0,2.0,127.0,421.0,10.0,324.0,457.0,0.0,536.0,13.0,119.0,159.0,38.0,88.0,119.0,0.0,600.0,0.0,161.0,203.0,36.0,78.0,122.0,0.0
2023-05-22,DE.BY,519.0,35.0,119.0,166.0,91.0,53.0,51.0,4.0,124.0,0.0,44.0,48.0,8.0,13.0,11.0,1372.0,6.0,112.0,423.0,23.0,288.0,520.0,0.0,554.0,18.0,90.0,149.0,65.0,78.0,154.0,0.0,576.0,13.0,139.0,181.0,62.0,64.0,117.0,0.0
2023-05-22,DE.BE,68.0,0.0,21.0,24.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,24.0,93.0,3.0,64.0,106.0,0.0,83.0,0.0,12.0,27.0,7.0,16.0,21.0,0.0,73.0,0.0,20.0,24.0,0.0,16.0,13.0,0.0
2023-05-22,DE.BB,25.0,4.0,4.0,7.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,184.0,0.0,13.0,55.0,0.0,46.0,70.0,0.0,41.0,2.0,3.0,12.0,4.0,8.0,12.0,0.0,55.0,0.0,9.0,20.0,3.0,8.0,15.0,0.0
2023-05-22,DE.HB,38.0,7.0,7.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,18.0,42.0,4.0,18.0,39.0,0.0,55.0,4.0,6.0,14.0,12.0,6.0,13.0,0.0,40.0,5.0,4.0,12.0,5.0,3.0,11.0,0.0
2023-05-22,DE.HH,90.0,0.0,26.0,36.0,13.0,8.0,7.0,0.0,14.0,0.0,8.0,4.0,0.0,0.0,2.0,247.0,0.0,22.0,70.0,0.0,50.0,105.0,0.0,98.0,0.0,23.0,34.0,7.0,10.0,24.0,0.0,87.0,0.0,22.0,34.0,4.0,15.0,12.0,0.0
2023-05-22,DE.HE,299.0,7.0,81.0,109.0,23.0,42.0,37.0,0.0,69.0,0.0,36.0,20.0,2.0,4.0,7.0,948.0,3.0,79.0,303.0,10.0,218.0,335.0,0.0,267.0,9.0,53.0,87.0,21.0,35.0,62.0,0.0,373.0,6.0,87.0,125.0,19.0,57.0,79.0,0.0
2023-05-22,DE.MV,43.0,8.0,6.0,11.0,6.0,6.0,6.0,0.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,152.0,2.0,9.0,48.0,0.0,51.0,42.0,0.0,82.0,5.0,14.0,17.0,5.0,19.0,22.0,0.0,63.0,0.0,14.0,18.0,5.0,10.0,16.0,0.0
2023-05-22,DE.NI,317.0,6.0,75.0,119.0,29.0,44.0,44.0,0.0,51.0,0.0,19.0,19.0,5.0,3.0,5.0,1504.0,0.0,120.0,441.0,13.0,383.0,547.0,0.0,328.0,14.0,46.0,116.0,17.0,56.0,79.0,0.0,418.0,3.0,90.0,128.0,26.0,61.0,110.0,0.0
2023-05-22,DE.NW,664.0,24.0,175.0,221.0,49.0,100.0,95.0,0.0,116.0,0.0,51.0,41.0,0.0,12.0,12.0,2818.0,10.0,210.0,868.0,20.0,733.0,977.0,0.0,765.0,9.0,158.0,250.0,47.0,126.0,175.0,0.0,873.0,9.0,192.0,324.0,34.0,119.0,195.0,0.0
2023-05-22,DE.RP,181.0,11.0,32.0,59.0,27.0,28.0,24.0,0.0,27.0,0.0,11.0,14.0,2.0,0.0,0.0,636.0,3.0,44.0,214.0,9.0,145.0,221.0,0.0,164.0,13.0,24.0,45.0,21.0,24.0,37.0,0.0,238.0,2.0,50.0,73.0,17.0,34.0,62.0,0.0
2023-05-22,DE.SL,80.0,3.0,22.0,28.0,11.0,9.0,7.0,0.0,10.0,0.0,3.0,5.0,0.0,0.0,2.0,360.0,0.0,40.0,109.0,5.0,90.0,116.0,0.0,92.0,5.0,20.0,18.0,11.0,13.0,25.0,0.0,73.0,2.0,16.0,19.0,5.0,6.0,25.0,0.0
2023-05-22,DE.SN,37.0,0.0,13.0,11.0,2.0,5.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,147.0,0.0,10.0,43.0,0.0,33.0,61.0,0.0,59.0,0.0,10.0,16.0,0.0,11.0,22.0,0.0,47.0,0.0,7.0,15.0,3.0,7.0,15.0,0.0
2023-05-22,DE.ST,61.0,2.0,13.0,24.0,6.0,4.0,12.0,0.0,27.0,0.0,11.0,10.0,0.0,2.0,4.0,286.0,0.0,22.0,75.0,2.0,81.0,106.0,0.0,137.0,4.0,23.0,34.0,3.0,29.0,44.0,0.0,87.0,5.0,21.0,28.0,2.0,17.0,14.0,0.0
2023-05-22,DE.SH,198.0,0.0,56.0,81.0,15.0,22.0,24.0,0.0,24.0,0.0,9.0,13.0,0.0,0.0,2.0,835.0,0.0,62.0,242.0,2.0,203.0,326.0,0.0,154.0,0.0,32.0,44.0,9.0,29.0,40.0,0.0,252.0,0.0,50.0,96.0,2.0,41.0,63.0,0.0
2023-05-22,DE.TH,70.0,2.0,16.0,16.0,11.0,12.0,13.0,0.0,11.0,0.0,5.0,6.0,0.0,0.0,0.0,364.0,0.0,28.0,93.0,5.0,112.0,126.0,0.0,109.0,4.0,11.0,21.0,11.0,21.0,41.0,0.0,118.0,0.0,32.0,41.0,7.0,16.0,22.0,0.0
2023-05-29,DE.BW,372.0,5.0,152.0,122.0,21.0,36.0,36.0,0.0,73.0,0.0,33.0,24.0,3.0,9.0,4.0,763.0,6.0,120.0,238.0,6.0,170.0,223.0,0.0,332.0,4.0,87.0,107.0,13.0,52.0,69.0,0.0,493.0,6.0,178.0,161.0,20.0,45.0,83.0,0.0
2023-05-29,DE.BY,450.0,34.0,156.0,131.0,54.0,45.0,26.0,4.0,77.0,0.0,32.0,31.0,4.0,4.0,6.0,908.0,9.0,117.0,278.0,13.0,205.0,286.0,0.0,374.0,18.0,64.0,115.0,23.0,61.0,93.0,0.0,547.0,17.0,186.0,168.0,53.0,48.0,75.0,0.0
2023-05-29,DE.BE,66.0,5.0,15.0,24.0,2.0,13.0,7.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,213.0,0.0,22.0,51.0,0.0,58.0,82.0,0.0,68.0,0.0,9.0,18.0,2.0,13.0,26.0,0.0,72.0,0.0,18.0,22.0,3.0,12.0,17.0,0.0
2023-05-29,DE.BB,39.0,0.0,9.0,17.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,3.0,12.0,34.0,3.0,29.0,40.0,0.0,24.0,0.0,3.0,10.0,0.0,5.0,6.0,0.0,35.0,0.0,7.0,11.0,6.0,4.0,7.0,0.0
2023-05-29,DE.HB,28.0,0.0,13.0,7.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,16.0,54.0,0.0,36.0,38.0,0.0,30.0,0.0,7.0,11.0,0.0,7.0,5.0,0.0,21.0,0.0,11.0,4.0,0.0,3.0,3.0,0.0
2023-05-29,DE.HH,79.0,0.0,29.0,38.0,2.0,4.0,6.0,0.0,15.0,0.0,9.0,4.0,0.0,2.0,0.0,191.0,0.0,11.0,60.0,0.0,45.0,75.0,0.0,93.0,3.0,26.0,30.0,5.0,10.0,19.0,0.0,63.0,0.0,27.0,18.0,0.0,5.0,13.0,0.0
2023-05-29,DE.HE,317.0,5.0,109.0,104.0,26.0,41.0,32.0,0.0,33.0,0.0,13.0,13.0,2.0,2.0,3.0,781.0,0.0,96.0,244.0,11.0,176.0,254.0,0.0,189.0,8.0,49.0,45.0,19.0,23.0,45.0,0.0,444.0,7.0,140.0,155.0,32.0,40.0,70.0,0.0
2023-05-29,DE.MV,19.0,0.0,7.0,7.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,81.0,0.0,11.0,20.0,0.0,21.0,29.0,0.0,38.0,0.0,11.0,15.0,2.0,5.0,5.0,0.0,27.0,0.0,7.0,8.0,4.0,5.0,3.0,0.0
2023-05-29,DE.NI,273.0,15.0,73.0,99.0,21.0,30.0,35.0,0.0,29.0,0.0,12.0,9.0,0.0,4.0,4.0,1251.0,4.0,112.0,387.0,16.0,313.0,419.0,0.0,301.0,11.0,51.0,87.0,24.0,51.0,77.0,0.0,402.0,4.0,98.0,113.0,17.0,62.0,108.0,0.0
2023-05-29,DE.NW,652.0,11.0,190.0,253.0,30.0,104.0,62.0,2.0,74.0,0.0,34.0,25.0,0.0,7.0,8.0,2323.0,4.0,220.0,723.0,19.0,612.0,745.0,0.0,605.0,8.0,136.0,213.0,46.0,89.0,113.0,0.0,843.0,8.0,202.0,302.0,36.0,126.0,169.0,0.0
2023-05-29,DE.RP,103.0,5.0,33.0,35.0,8.0,14.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,353.0,0.0,22.0,101.0,2.0,97.0,131.0,0.0,86.0,6.0,18.0,23.0,8.0,9.0,22.0,0.0,166.0,0.0,56.0,48.0,13.0,17.0,32.0,0.0
2023-05-29,DE.SL,46.0,0.0,12.0,17.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,19.0,59.0,0.0,66.0,75.0,0.0,26.0,0.0,5.0,4.0,0.0,7.0,10.0,0.0,60.0,0.0,19.0,19.0,0.0,8.0,12.0,0.0
2023-05-29,DE.SN,36.0,0.0,16.0,10.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,11.0,29.0,2.0,26.0,52.0,0.0,61.0,2.0,11.0,21.0,2.0,14.0,11.0,0.0,55.0,0.0,13.0,17.0,8.0,6.0,11.0,0.0
2023-05-29,DE.ST,47.0,0.0,17.0,11.0,5.0,7.0,7.0,0.0,15.0,0.0,6.0,5.0,2.0,0.0,2.0,201.0,0.0,16.0,50.0,3.0,60.0,72.0,0.0,93.0,6.0,14.0,25.0,6.0,14.0,28.0,0.0,73.0,0.0,15.0,21.0,7.0,11.0,19.0,0.0
2023-05-29,DE.SH,145.0,0.0,38.0,53.0,6.0,26.0,22.0,0.0,17.0,0.0,5.0,8.0,0.0,2.0,2.0,605.0,0.0,57.0,185.0,3.0,131.0,229.0,0.0,120.0,2.0,24.0,29.0,5.0,18.0,42.0,0.0,241.0,0.0,54.0,85.0,4.0,33.0,65.0,0.0
2023-05-29,DE.TH,55.0,0.0,13.0,19.0,7.0,9.0,7.0,0.0,11.0,0.0,4.0,4.0,0.0,3.0,0.0,294.0,0.0,24.0,86.0,0.0,69.0,115.0,0.0,87.0,2.0,16.0,27.0,3.0,17.0,22.0,0.0,108.0,4.0,30.0,40.0,9.0,10.0,15.0,0.0
2023-06-05,DE.BW,278.0,2.0,109.0,89.0,22.0,28.0,28.0,0.0,64.0,0.0,23.0,27.0,0.0,7.0,7.0,709.0,3.0,117.0,228.0,4.0,157.0,200.0,0.0,236.0,0.0,44.0,68.0,13.0,51.0,60.0,0.0,370.0,2.0,135.0,112.0,20.0,46.0,55.0,0.0
2023-06-05,DE.BY,389.0,20.0,142.0,121.0,37.0,37.0,32.0,0.0,70.0,0.0,31.0,22.0,3.0,7.0,7.0,928.0,11.0,190.0,274.0,15.0,180.0,258.0,0.0,309.0,17.0,70.0,81.0,21.0,39.0,81.0,0.0,479.0,12.0,159.0,151.0,38.0,57.0,62.0,0.0
2023-06-05,DE.BE,99.0,0.0,32.0,39.0,5.0,11.0,12.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,272.0,0.0,30.0,92.0,0.0,62.0,88.0,0.0,69.0,0.0,18.0,24.0,2.0,9.0,16.0,0.0,113.0,0.0,29.0,41.0,3.0,26.0,14.0,0.0
2023-06-05,DE.BB,47.0,3.0,11.0,13.0,9.0,7.0,4.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,169.0,0.0,16.0,39.0,3.0,60.0,51.0,0.0,49.0,5.0,5.0,14.0,11.0,4.0,10.0,0.0,63.0,0.0,9.0,22.0,5.0,10.0,17.0,0.0
2023-06-05,DE.HB,63.0,10.0,21.0,18.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,5.0,19.0,55.0,7.0,35.0,38.0,0.0,45.0,6.0,14.0,13.0,7.0,2.0,3.0,0.0,52.0,3.0,10.0,16.0,12.0,6.0,5.0,0.0
2023-06-05,DE.HH,109.0,0.0,41.0,39.0,10.0,10.0,9.0,0.0,35.0,0.0,16.0,17.0,0.0,2.0,0.0,232.0,0.0,27.0,78.0,0.0,42.0,85.0,0.0,118.0,0.0,25.0,50.0,9.0,14.0,18.0,0.0,91.0,0.0,37.0,32.0,6.0,7.0,9.0,0.0
2023-06-05,DE.HE,235.0,7.0,83.0,78.0,20.0,29.0,18.0,0.0,45.0,0.0,19.0,15.0,0.0,8.0,3.0,690.0,3.0,92.0,223.0,8.0,160.0,204.0,0.0,169.0,3.0,38.0,50.0,16.0,29.0,33.0,0.0,364.0,7.0,96.0,142.0,22.0,43.0,54.0,0.0
2023-06-05,DE.MV,44.0,5.0,11.0,13.0,7.0,6.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,116.0,0.0,7.0,29.0,4.0,33.0,43.0,0.0,38.0,0.0,5.0,8.0,6.0,6.0,13.0,0.0,47.0,0.0,10.0,15.0,5.0,5.0,12.0,0.0
2023-06-05,DE.NI,367.0,11.0,86.0,145.0,32.0,52.0,41.0,0.0,45.0,0.0,19.0,14.0,3.0,4.0,5.0,1434.0,0.0,159.0,469.0,11.0,333.0,462.0,0.0,281.0,7.0,49.0,78.0,20.0,48.0,79.0,0.0,554.0,5.0,137.0,198.0,37.0,75.0,102.0,0.0
2023-06-05,DE.NW,693.0,17.0,209.0,261.0,46.0,80.0,80.0,0.0,63.0,0.0,28.0,20.0,4.0,7.0,4.0,2365.0,2.0,279.0,741.0,11.0,561.0,771.0,0.0,561.0,14.0,123.0,167.0,29.0,78.0,150.0,0.0,971.0,6.0,275.0,333.0,41.0,139.0,177.0,0.0
2023-06-05,DE.RP,124.0,2.0,41.0,42.0,8.0,19.0,12.0,0.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,384.0,0.0,46.0,124.0,6.0,83.0,125.0,0.0,72.0,4.0,14.0,18.0,2.0,11.0,23.0,0.0,171.0,0.0,52.0,65.0,9.0,23.0,22.0,0.0
2023-06-05,DE.SL,69.0,0.0,13.0,28.0,13.0,8.0,5.0,0.0,10.0,0.0,2.0,4.0,2.0,2.0,0.0,283.0,0.0,40.0,97.0,0.0,54.0,92.0,0.0,62.0,0.0,8.0,21.0,5.0,14.0,11.0,0.0,102.0,0.0,20.0,31.0,6.0,19.0,24.0,0.0
2023-06-05,DE.SN,34.0,0.0,13.0,14.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,9.0,31.0,2.0,39.0,82.0,0.0,55.0,3.0,6.0,16.0,8.0,5.0,17.0,0.0,51.0,0.0,12.0,14.0,3.0,8.0,14.0,0.0
2023-06-05,DE.ST,46.0,0.0,12.0,16.0,8.0,5.0,5.0,0.0,30.0,0.0,11.0,13.0,4.0,2.0,0.0,241.0,2.0,26.0,64.0,2.0,65.0,82.0,0.0,116.0,9.0,11.0,30.0,14.0,21.0,31.0,0.0,99.0,0.0,25.0,30.0,7.0,17.0,20.0,0.0
2023-06-05,DE.SH,153.0,2.0,45.0,54.0,14.0,18.0,20.0,0.0,20.0,0.0,7.0,8.0,0.0,2.0,3.0,661.0,0.0,55.0,191.0,5.0,152.0,258.0,0.0,125.0,3.0,20.0,27.0,13.0,27.0,35.0,0.0,270.0,2.0,71.0,70.0,11.0,44.0,72.0,0.0
2023-06-05,DE.TH,90.0,3.0,33.0,29.0,5.0,12.0,8.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,345.0,0.0,25.0,86.0,3.0,86.0,145.0,0.0,89.0,2.0,16.0,29.0,0.0,14.0,28.0,0.0,166.0,5.0,46.0,59.0,8.0,15.0,33.0,0.0
2023-06-12,DE.BW,445.0,4.0,144.0,163.0,23.0,59.0,52.0,0.0,64.0,0.0,31.0,17.0,2.0,6.0,8.0,1298.0,0.0,152.0,416.0,2.0,294.0,434.0,0.0,333.0,2.0,67.0,112.0,9.0,61.0,82.0,0.0,601.0,6.0,166.0,208.0,31.0,80.0,110.0,0.0
2023-06-12,DE.BY,488.0,18.0,139.0,165.0,51.0,44.0,71.0,0.0,77.0,0.0,29.0,23.0,5.0,9.0,11.0,1454.0,4.0,171.0,435.0,18.0,297.0,529.0,0.0,439.0,10.0,75.0,130.0,21.0,79.0,124.0,0.0,690.0,2.0,217.0,244.0,55.0,62.0,110.0,0.0
2023-06-12,DE.BE,75.0,0.0,21.0,31.0,6.0,7.0,10.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,287.0,0.0,29.0,91.0,0.0,75.0,92.0,0.0,86.0,0.0,21.0,20.0,5.0,10.0,30.0,0.0,95.0,0.0,22.0,30.0,4.0,21.0,18.0,0.0
2023-06-12,DE.BB,58.0,10.0,9.0,14.0,12.0,3.0,10.0,0.0,8.0,0.0,2.0,6.0,0.0,0.0,0.0,154.0,0.0,15.0,37.0,7.0,28.0,67.0,0.0,38.0,0.0,6.0,10.0,2.0,5.0,15.0,0.0,51.0,2.0,5.0,9.0,7.0,7.0,21.0,0.0
2023-06-12,DE.HB,45.0,4.0,11.0,17.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,20.0,48.0,11.0,23.0,32.0,0.0,42.0,6.0,6.0,9.0,6.0,7.0,8.0,0.0,64.0,4.0,20.0,18.0,10.0,4.0,8.0,0.0
2023-06-12,DE.HH,124.0,0.0,58.0,48.0,5.0,7.0,6.0,0.0,14.0,0.0,9.0,5.0,0.0,0.0,0.0,203.0,0.0,27.0,62.0,0.0,47.0,67.0,0.0,77.0,0.0,23.0,29.0,4.0,5.0,16.0,0.0,135.0,0.0,43.0,48.0,5.0,16.0,23.0,0.0
2023-06-12,DE.HE,278.0,3.0,78.0,99.0,19.0,44.0,35.0,0.0,54.0,0.0,16.0,20.0,5.0,6.0,7.0,954.0,2.0,108.0,292.0,11.0,234.0,307.0,0.0,195.0,7.0,35.0,59.0,14.0,29.0,51.0,0.0,443.0,3.0,104.0,172.0,27.0,52.0,85.0,0.0
